text,label,source
"Dulu gw punya byk buku sufi tasawuf n bbrpa Syiah, setelah tau betapa ancor rusaknya otak2 keledai ini, gw BAKAR semua !! Cuih !!",WASPADA,indodiscourse_real
"Siapkan bom buat hancurkan tempat ibadah mereka, jgn kasih ampun kaum kafir ini harus mati semua hari ini juga kalau perlu ledakkan diri di tengah kerumunan!",TINGGI,synthetic_gemini
"MAAF SETUJU ATAU TDK UNHCR YG DI INDONESIA WAJIB DI BUBARKAN HINDARKAN BASMI HABIS JGN TERSISA, ROHINGYA SEGERA DI USIR TOLAK SAMPAI TUNTAS DI INDONESIA JGN ADA DAN HARUS HABIS NKRI SUPAYA BETUL2UTUH KUAT DAN PEMBANGUNAN DI NKRI LANCAR MERATA ADIL AMAN SENTOSA JGN ALASAN2KEMANUSIAAN, KEMANUSIAAN ITU CUKUP KASIH MAKAN MINUM DAN WAJIB PERGI DARI INDONESIA PULANG KE NEGARA ASALNYA. PEMERINTAH WAJIB DEPORTASI THD MEREKA ATAUKEMBALIKAN MEREKAYKE NEGARANYA. ANGGOTA2UNHCR YG ORG INDONESIA DI SADARKAN BILAYMACAM2PEMERINTAHPUNYA OTORITER POLRI PUNYA KEWENANGAN PKMPINAN UNHCR DAN ANGGOTANYA KLO TDK SADAR TIDAK NURUT PENJARAKAN DG SECEPATNYA AGAR NKRI TDK ADA GONJANG GANJING DAN NKRI AGAR TULEN UTUH KUAT NKRI HARGAMATI BENAR OKE TERIMA KASIH KPD EKSEKUTIF DAN YUDIKAF",TINGGI,indodiscourse_real
Kristen amatiran emang di PAKSA untuk mengikuti ajaran gembala-gembala yang di perintahkan sampai hafal (Yesaya 29 13)(Mat 15:8-9) Bisa bedakan perintah Jesus dan perintah manusia?,WASPADA,indodiscourse_real
"Waktunya sikat habis kaum murtad, jangan cuma omong doang. Serbu markas mereka, bakar semuanya biar tau rasa!",TINGGI,synthetic_gemini
LGBT NORMAL⁉️ LGBT Itu Bukan Perbedaan Tapi PENYIMPANGAN ‼️ @YouTube,WASPADA,indodiscourse_real
"Waktunya kita gerak, bom aja tu kedutaan asu. Bakar sampe rata jgn sisain satupun kafir disitu. Jihad skrng jg!",TINGGI,synthetic_gemini
"Kapan kita ngebom kedubes amrik ato israel d jkt? Gw siap jd pengantin biar mampus tuh babi2 barat. Jihad harga mati, hancurkan kafir!",TINGGI,synthetic_gemini
"Saya tantang seluruh Kristen yang ada di grup ini Bantai saya Kamu Kristen mau jungkir balik salto-salto atau apapun, yang mengajarkan Yesus itu Tuhan Saya hanya berpegang teguh pada perkataan Yesus Waspadalah kepada PAULUS Bantai saya kalau berani",TINGGI,indodiscourse_real
Nauzubillah!! Deretan keburukan dan azab kaum yahudi dalam Al-Qur'an sampai dikutuk jadi kera dan tersesat di padang luas panas bertahun-tahun lamanya,AMAN,indodiscourse_real
"seneng banget setelah sekian lama punya target man yang proper. kaki kiri, kaki kanan, header, speed gacor semua. maen pake hati banget, sayang banget pas dateng waktunya ga tepat, harus satu team sama org-org egois gila rekor. sampah.",AMAN,indodiscourse_real
TKA Cina Lecehkan Karyawati Pabrik di #Rembang #klikRMOL,TINGGI,indodiscourse_real
"RS Indonesia di Gaza dibom, Markas pasukan PBB dari TNI/Polri di Lebanon juga kena bom. Tapi masih ada orang Indonesia sibuk bela Israel. Reimburse dana buzzer zionis berapa sih? Setara dengan nilai nurani?",TINGGI,indodiscourse_real
"andaikan aku punya kekuatan super captain marvel, sudah kupindahkan seluruh tentara israel ke antartika. dan kembalikan wilayah palestina seperti dulu, warga israel tetap tinggal dirumah mereka, namun mereka tunduk di bawah pemerintah palestina. #FreePalestine",TINGGI,indodiscourse_real
CW // tiktok 💚 sender receh bgt ngetawain ikan lesbong 😭😭😭👎🏻,WASPADA,indodiscourse_real
Gw pahamlah kalo akun2 konservatif cultist Islamist pada ngebelain Partai Kekerasan Seksual. Yang rada lucu sih akun2 yang selama ini mengaku libertarian dan sekuler tapi membela habis2an tingkah laku PKS. Seperti feminist yang membela Taliban atau LGBT yang mendukung Hamas. 😅,WASPADA,indodiscourse_real
Ready Gay cakalng iris ad juga per ekor,AMAN,indodiscourse_real
Kapan nih ada yang berani ngebom kedubes asu itu? Gue siap jadi pengantin kalo ada yang mau nyediain bahannya. Hancurkan zionis sampe ke akar-akarnya!,TINGGI,synthetic_gemini
Keceriaan Anak² Gaza Palestina yg lagi Pengobatan Trauma Perang 👉 video 20 jam sebelum zionis Israel Membombardir RS Baptis Al Ahli,WASPADA,indodiscourse_real
Panggil aku Ready malam !!! Brondong black mamba yang butuh kehangatan mlm 😘😘😍😍ready otw privasi aman dm langsung respon siap sampe puas sekligus hiper no gay khusu jogja !!! No tipu2 #gigolojogja #jogjaincluderoom #JogjaBO #jogjacrot #jogjaopenBO,WASPADA,indodiscourse_real
"Kalo liat turis zionis atau pendukungnya berkeliaran, jgn ragu buat lgsung tusuk dr belakang pake pisau. Bersihkan tanah air kita dr najis mereka!",TINGGI,synthetic_gemini
Makanya hatiku potek banget pas baca ada influencer Muslim membanding-bandingkan masyarakat Palestina dan Rohingya dengan nada merendahkan. Apa perlu kita menambah sulitnya hidup mereka dengan menempelkan stigma?,AMAN,indodiscourse_real
Jadi orang kristen itu harus pintar² berbohong.😁 membenarkan Qur'an tapi gak percaya Qur'an.😁 Membenarkan Alkitab tapi tidak percaya yang tertulis di Alkitab😁 👇 (1) bapa nya kace murtad karena di sembuhkan oleh pendeta 👇 (2) kok bisa bapa nya Kace murtad Karana baca Qur'an Surat Az-Zukhruf ayat 61. 👇 (3) kace murtad setelah baca alkibul Yohanes 14:6 Jelas kali bohong nya.😁 Salam 10 tahun untuk m kace👍,WASPADA,indodiscourse_real
Yang Diandalkan Cuma Label Sebagai Anak Presiden Semata Anies Baswedan Ahmad Dhani ODGJ Kiky PKS NGAPAIN AJA Bu Susi Gemoy Muda Bersatu Nyesel Amerika Puan Pagi-pagi Profesor Kamis Polisi Pagiii,AMAN,indodiscourse_real
"Terus berdoa untuk saudara-saudara di Palestina yang tengah digempur zionis laknatullah, semoga warga Palestina selalu dalam lindungan Allah SWT, sungguh Allah Maha Besar dan Maha Mengetahui. Semoga zionis laknatullah segera hancur. Free Palestine 🇵🇸 Terus berdoa untuk saudara-saudara di Palestina yang tengah digempur zionis laknatullah, semoga warga Palestina selalu dalam lindungan Allah SWT, sungguh Allah Maha Besar dan Maha Mengetahui. Semoga zionis laknatullah segera hancur. Free Palestine 🇵🇸",TINGGI,indodiscourse_real
Prediksi china pools - SABTU 4 NOVEMBER 2023 #chinapools #prediksichinapools #prediksitogelchinapools #chinapoolshariini #bulantogel #togelonline #bandartogelonline #bulantogelsitusterpercaya #casinoonline #togelpulsa #casinopulsa #bulantoto #bulan4d,AMAN,indodiscourse_real
"Gak usah banyak bacot, mending lgsg kirim pasukan buat bom bunuh diri di pusat kota mereka. Ratakan dgn tanah, jgn sisakan satupun anjing2 zionis itu.",TINGGI,synthetic_gemini
"Netijen indo si anjing bgt sumpah wkwkwk, lagi 8-0 lawan Chinese Taipei trus rame yg bilang ""bisa ini langsung rematch lawan Argentina"" sumpah tai bgt. 🤣🤣🤣",WASPADA,indodiscourse_real
"@abdrohi93277722 @PreciosaKanti Kalau sudah dilarang tp tetap dilakukan ya terpaksa pakai kekuatan lah, kalau mencegah org tersesat bagi lu kejahatan ya gue sih maklum aja krn kalau gue lihat kayak nya lu org ahmadiyah mk nya kamu benci fpi, krn fpi menghentikan kesesatan lu..🤣",WASPADA,indodiscourse_real
#parade #fancy #collegelife #China NGRv1dNi2m,AMAN,indodiscourse_real
"Liat anak baru dari cina dan di tim yg sama kaya gua dan tingginya kaya 185cm, gua liatnya kaya ""anjerr tinggi bgt ni orang😂"" mana ganteng bgt lagi😭 untung ga seruangan kerjanya kalo ngga gua bakal ga fokus kerja pasti🥲🤣",AMAN,indodiscourse_real
Gw siap jd pengantin ledakkan diri d tngh krumunan mrek biar mampus smua laknatullah!! Allahu Akbar!!,TINGGI,synthetic_gemini
"Emang israel sebenernya gak punya siapa siapa sih. Punya Amerika juga, ada niat terselubung dia. Mau nguasain timur tengah lewat si laknatullah. Entar juga itu berdua akhirnya saling mati matian pertahanin negara masing masing wkwk #CeasefireNOW",WASPADA,indodiscourse_real
**Dongeng saat ngibul di acara Maulid** **Ada Acara Maulid Nabi Di Neraka.!! Ini Fatwa Paling Membagongkan Para Habaib** []() **Kisah !!!Tangan Nabi Keluar Dari Kuburan||Ustadz Dr Dasman Yahya Ma'ali MA** []() **Nabi yang hadir dimajelis Maulid adalah Nabi Palsu - Riwayat Ahlussyi'ah wal jamaah** **[]()** **Nabi yang hadir dimajelis Maulid adalah Nabi Palsu - Riwayat Ahlussyi'ah wal jamaah [&t=48s](&t=48s)** **Habib syiah mendongeng - Ada Jejak telapak kaki nabi diacara Maulid** []() Menopang **Wahabi Merayakan maulid Syaikhnya Benarkah ? > []()** **Mufti wahabi perayaan maulid hari naisonal > []()** **KH Hasyim Asy'airi Memandang Adanya Kemungkaran Dalam Perayaan Maulid []()** **Maulid Nabi Menurut Pendiri NU KH. Hasyim Ashari > []()** **Kritik Maulid ke Dalam NU []()** **Syubhat ‘Alawi al-Maliki Dan ‘Abdurrahman bin Sa’di > []()** **DIALOG Maulid BERSAMA AL-MALIKI []()** **Hafizh Ibnu Katsir maulid Benarkah > []()** **Ibnu Hajar Al ‘Asqolani Membolehkan Maulid Nabi Benarkah > []()** **Maulid Nabi itu Baik atau tidak > []()**,WASPADA,indodiscourse_real
"Sudah menjadi kebiasaan orang2 kristen kalo di tanya pasti jawaban nya gak nyambung, kalo gak nyambung mengalihkan pertanyaan. Kenapa yah,, apakah otak nya pada koslet",WASPADA,indodiscourse_real
"Darah para penghianat bangsa ini halal, cari rumahnya dan sembelih satu2 biar jd pelajaran buat yg lain. Siapkan parang dan mandau kalian, kita habisi malam ini!",TINGGI,synthetic_gemini
"Orang yang dukung Israel basmi aja, kaya orang yang main slot.",TINGGI,indodiscourse_real
"ZAMAN KEHANCURAN YAHUDI SUDAH BERMULA, BAKAL DITIMPA SUMPAH LAKNAT KE-8 Apa itu sumpah laknat ke-8 yang ditakuti Zionis? #SebarkanKemenangan #AkhiriPenjajahan via GSPPM",WASPADA,indodiscourse_real
Jadi manusia jgn gila hormat..,AMAN,indodiscourse_real
"Udah saatnya kita bertindak, jangan cuma omong doang di sosmed. Bakar aja pabrik yg isinya TKA cina itu, biar mereka kapok dan gak injak2 harga diri kita lagi. Serbu sekarang juga!",TINGGI,synthetic_gemini
Setan yang berwujud manusia Setanyahu,WASPADA,indodiscourse_real
"Gak ada ampun buat penganut syiah dan ahmadiyah di indo, halal darahnya buat ditumpahkan. Ayo bersihkan kampung kita dari aliran sesat, bantai semuanya jgn sisain satupun biar gak nular setannya ke anak cucu kita.",TINGGI,synthetic_gemini
"Polres PPU Polda Kaltim - Program Minggu Kasih, Polsek Penajam Dengar Curhatan Jemaat Gereja Katolik St. Maria Dari Fatima Gunung Seteleng . . #polresppu #poldakaltim #polripresisi #akbp_hendrik_eka_bahalwan #kapolresppu #damaiindonesia #iknnusantara",AMAN,indodiscourse_real
"@convomfs Cina bukan agama nder itu ras gmana SH😭, cina pun ad yg islam",AMAN,indodiscourse_real
"Gak usah banyak cincong, besok pas acara itu mulai kita pasang peledak di setiap sudut. Biar mati semua pengunjungnya, itu tempat maksiat harus musnah dari bumi pertiwi. Jihad adalah harga mati!",TINGGI,synthetic_gemini
"Tolong kasih tau aku brand apa aja yg ambassador nya member nct dan exo yg pro sama israel ? Biar aku gak bakal beli lagi barang - barang nya, selain puma sama prada ada lagi gak ya ?",TINGGI,indodiscourse_real
Lagi! Scarlett Terancam Diboikot Warganet Usai Pernyataan Felicya Angelista yang Dianggap Pro Israel,AMAN,indodiscourse_real
"Sudah saatnya kita gerak, jangan cuma di medsos. Kalo liat orang2 kafir itu di jalan langsung sikat aja, bakar rumahnya, jangan kasih ampun. Darah mereka halal!",TINGGI,synthetic_gemini
"Terapi Tradisional Warga Banda Aceh dengan Pasir

BANDA ACEH - Setiap akhir pekan, pantai Syiah Kuala Banda Aceh selalu ramai pengunjung. Selain sekedar liburan, pemandangan unik juga terlihat dimana banyak warga yang menanam diri di dalam pasir bibir pantai.

Pengunjung meyakini dengan menanam diri di pasir pantai dapat menyembuhkan berbagai macam penyakit seperti stroke, rematik, dan penyakit lainnya. Menurut warga, ini merupakan terapi tradisional tanpa perlu mengeluarkan biaya.

“Hampir setiap hari minggu ketempat ini untuk bawa keluarga liburan sekaligus bisa terapi dipantai,” kata Muhammad Syukur (59) warga Kota Banda Aceh, Minggu (28/1/2024).

Syukur mengatakan dirinya datang setiap Minggu pagi dan melakukan rutinitas menanam diri di pantai yang dibantu oleh istri dan dua anaknya.

Ia yang sempat di vonis mengalami gejala stroke ringan, kini merasakan khasiat setelah beberapa bulan rutin melakukan terapi tradisional di bibir pantai Syiah Kuala itu.

“Saya sudah lima bulan menjalani terapi ini,” ungkap Syukur.

Memang terapi tradisional dengan menanam diri di pasir tersebut di dominasi oleh para lanjut usia (lansia), tetapi ada juga anak muda yang melakukan hal tersebut sekedar untuk menjaga kebugaran tubuh.

Pantai Syiah Kuala juga berada tidak jauh dari Makam Syiah Kuala yang memiliki nilai religi dan ramai dikunjungi peziara dari berbagai macam daerah.

Sumber: Bithe.co
Foto: Mardili

_____________
SPONSOR ⬇️

💺 SERVICE JOK & SOFA @mandirijok2006

📱IPHONE RESMI IBOX | NEW&SECOND : @eos.iphonestore Terapi Tradisional Warga Banda Aceh dengan Pasir

BANDA ACEH - Setiap akhir pekan, pantai Syiah Kuala Banda Aceh selalu ramai pengunjung. Selain sekedar liburan, pemandangan unik juga terlihat dimana banyak warga yang menanam diri di dalam pasir bibir pantai.

Pengunjung meyakini dengan menanam diri di pasir pantai dapat menyembuhkan berbagai macam penyakit seperti stroke, rematik, dan penyakit lainnya. Menurut warga, ini merupakan terapi tradisional tanpa perlu mengeluarkan biaya.

“Hampir setiap hari minggu ketempat ini untuk bawa keluarga liburan sekaligus bisa terapi dipantai,” kata Muhammad Syukur (59) warga Kota Banda Aceh, Minggu (28/1/2024).

Syukur mengatakan dirinya datang setiap Minggu pagi dan melakukan rutinitas menanam diri di pantai yang dibantu oleh istri dan dua anaknya.

Ia yang sempat di vonis mengalami gejala stroke ringan, kini merasakan khasiat setelah beberapa bulan rutin melakukan terapi tradisional di bibir pantai Syiah Kuala itu.

“Saya sudah lima bulan menjalani terapi ini,” ungkap Syukur.

Memang terapi tradisional dengan menanam diri di pasir tersebut di dominasi oleh para lanjut usia (lansia), tetapi ada juga anak muda yang melakukan hal tersebut sekedar untuk menjaga kebugaran tubuh.

Pantai Syiah Kuala juga berada tidak jauh dari Makam Syiah Kuala yang memiliki nilai religi dan ramai dikunjungi peziara dari berbagai macam daerah.

Sumber: Bithe.co
Foto: Mardili

_____________
SPONSOR ⬇️

💺 SERVICE JOK & SOFA @mandirijok2006

📱IPHONE RESMI IBOX | NEW&SECOND : @eos.iphonestore",AMAN,indodiscourse_real
CHINA RABU GO ATM 🛑TUNGGAL🛑 44444444444444444 444444444444444 444444444444 2D/BB: 57 71 85 45 89,AMAN,indodiscourse_real
Pekerja Cina ada yang berani kerja titian bambu buat masang atap kek gini ga? Bahkan diujung itu bambunya cuma sebatang 🫣,AMAN,indodiscourse_real
"Ngeri seklai kalian hina agama kami Giliran di bls mulai ribut kiri kanan demo bejilid jilid Lapor kiri kanan Helo kalian yg suka hina agama Kristen kalian akan di adili tuhan sendri,,krna jika kami yg mengadili Kalian,,krna ajaran kami adalah ajaran mengampuni yg bersalah pada kami,,semga tuhan turun tangan dengan sendrinya AMIN..",WASPADA,indodiscourse_real
"Terkini 🚨 Jihad Shehadeh, Seorang Mujahidin dari Tulkarm telah syahid setelah diserang secara Mendadak oleh pasukan zionis Israel",AMAN,indodiscourse_real
"Koalisi Masyarakat Sipil Kawal Pemilu Demokratis menyebut pencalonan Gibran sebagai cawapres pendamping Prabowo terbilang cacat hukum dan cacat etika. Majunya Gibran sebagai cawapres, tidak memiliki legitimasi hukum yang kuat!!! Gibran Cawapres Ilegal ://",WASPADA,indodiscourse_real
prabowo adlah sosok yg nasionalis dan komunis krna pnya garis keturunan cina yg trkenal pnya sikap rakus,AMAN,indodiscourse_real
"PARA PENDUKUNG ANIS 100% ORANG2 IDIOT/ MABUK AGAMA, COBA AJA SIMAK DARI MULAI POSTINGAN SAMPE OMONGAN NYA MIRIF ORANG DI HIPNOTIS",WASPADA,indodiscourse_real
"KEKURANGAN INVESTOR, PEMERINTAH NAIKKAN TARIF PAJAK MELALUI PERATURAN BARU DEMI BIAYAI PEMBANGUNAN IKN",AMAN,indodiscourse_real
Sedikit bebas langsung gaspol pilpres . . . Malming | Vina | Siang | malam minggu | Selebrasi | Niki | Rafael Struick | Chinese Taipei | Politik Identitas | Lula | Maroko | Punya Adik | Hasto | Hapsun | Rempang | #Morocco | #ONEPIECE1075 | #melon | #MenangTotal | #2024MenangTotal,AMAN,indodiscourse_real
CHINA ANGKA MAIN BBFS 25891,AMAN,indodiscourse_real
"Mana posisi teologis Islam yang benar, orang Kristen tidak bisa menentukan. Demikian sebaliknya, posisi teologis Kristen, kelompok lain tidak berhak menentukan. Itu PR masing2 kelompok. Di ranah publik, yang tidak sesuai konstitusi itu yang salah. simple. #politikidentitas",AMAN,indodiscourse_real
"gila bdn drop bgttt roboh huhuhu. cape bgt engap, batuk2, makan susah😮‍💨🫠",AMAN,indodiscourse_real
"Wakil Ketua Yayasan Pendidikan Kristen Gamaliel, Sinta mengatakan pembangunan Sekolah Kristen Gamaliel di Parepare sudah memiliki izin.",AMAN,indodiscourse_real
"""Aku ingin mati dalam pelukannya, ” kata gadis kecil #Gaza #Palestina ini mengucapkan selamat tinggal pada ayahnya yang syahid dalam serangan udara Zionis #Israel, berharap ayahnya ikut membawanya @TIMEOFGAZA",WASPADA,indodiscourse_real
"*Tugasmu saudara muslimin Indonesia, tak perlu memegang senjata pergi ke Palestina, cukup retweet postingan ini & bantu sebar kebiadaban genosida Israel atas Palestina agar dunia melihat kebiadaban itu, krn memviralkan video kejahatan Zionis ISRAEL sama halnya anda berjihad👍🙏",TINGGI,indodiscourse_real
Target selanjutnya adalah kedutaan mereka. Kita siapkan pengantin buat ledakin itu gedung biar mampus semua antek zionis di sana. Jihad harga mati!,TINGGI,synthetic_gemini
Hati nuraninya udah ngga ada anjing emang itu israel,WASPADA,indodiscourse_real
"Ganyang cina2 itu, jarah tokonya trus habisi nyawanya jgn ada yg tersisa di tanah air ini kyk tahun 98 lagi ayoo!",TINGGI,synthetic_gemini
"Bersama Tim Dosen UK Petra, Pengrajin Jombang Olah Sarung Tenun Jadi Barang Bernilai Tinggi. 👇 Tim Dosen Universitas Kristen (UK) Petra Surabaya mendampingi Pokmas Wastra Sejahtera di Dusun… https://t.co/voU95DjohL #PendidikanKesehatan #Jombang #UKPETRA via @beritajatimcom",AMAN,indodiscourse_real
kon lo mosok iso ndelok value ku? mosok iso paham mindset ku? mosok iso ngerti struggling ku? mosok iso ngehargai effort ku?. tampak luarku tok seng mbok cerna dmn letak benakmu? kon buta beretika sumpah,AMAN,indodiscourse_real
YANG BERBAU GAY TAK BLOKIR OG ISO2 IKI NG TL KU,WASPADA,indodiscourse_real
"Ayo kumpul bsk, kta bkar itu tmpat ibadah mrka. Gk usah pake lama, lgsng ratakan dgn tanah!",TINGGI,synthetic_gemini
dan Jokowow akhirnya bisa mengurangi angka pengangguran di China #Bercanda,WASPADA,indodiscourse_real
"Ayo kta l3dakan grja itu pas malem natal ntar, biar mamp0s smua kafir dsn. Siapin bahan peledak skrng!",TINGGI,synthetic_gemini
"Kapolda Riau bersama Forkopimda turun langsung cek ke  gereja-gereja untuk pastikan ibadah & perayaan Natal berjalan dengan aman.

Kapolda meninjau Gereja Katolik Paroki St. Paulus Jl. Soekarno - Hatta. ditempat ini Kapolda Riau menyapa para jemaat yang melakukan ibadah di gereja HKBP serta menyampaikan dan memastikan bahwa umat yang melakukan ibadah natal dapat melaksanakan ibadah dengan aman tanpa adanya gangguan.

@divisihumaspolri @kominfo.riau @moh.iqbal.91 Kapolda Riau bersama Forkopimda turun langsung cek ke  gereja-gereja untuk pastikan ibadah & perayaan Natal berjalan dengan aman.

Kapolda meninjau Gereja Katolik Paroki St. Paulus Jl. Soekarno - Hatta. ditempat ini Kapolda Riau menyapa para jemaat yang melakukan ibadah di gereja HKBP serta menyampaikan dan memastikan bahwa umat yang melakukan ibadah natal dapat melaksanakan ibadah dengan aman tanpa adanya gangguan.

@divisihumaspolri @kominfo.riau @moh.iqbal.91",AMAN,indodiscourse_real
boikot produk yang mendukung Israel adalah bentuk dukungan terhadap Palestina.,TINGGI,indodiscourse_real
"Para pejabat korup dan antek asing ini harus di eksekusi mati di depan publik. Jangan cuma demo, bawa senjata, serbu kantornya, seret mereka keluar dan habisi sekarang juga! NKRI butuh darah penghianat buat bersih kembali.",TINGGI,synthetic_gemini
"Tampil solid di R 32 dan R16, Bagas / Fikri bersiap menantang Juara Dunia 2023 asal Korea K M Hyuk / S Seung Jae di Babak Perempat Final China open 2023. Berharap Tren positif terus berlanjut, Gas ken Mas2 !!",AMAN,indodiscourse_real
"Polisi itu thogut pelindung penjahat, serang polsek2 terdekat ambil senjatanya buat perang lawan rezim zalim. Tembak di tempat aja jangan kasih ampun, mereka musuh nyata umat yg harus segera dimusnahkan!",TINGGI,synthetic_gemini
"Ayo kumpul di titik biasa, bawa bensin n molotov kita ratakan itu rumah ibadah mereka malam ini jg!! Biar mampus semua dlmnya.",TINGGI,synthetic_gemini
"HANYA ORANG² YG SUDAH TERPAPAR FAHAM SYIAH LAH YG SELALU MENYEBUT KAUM MUSLIM DENGAN SEBUTAN DAN JULUKAN "" W A H A B I """,WASPADA,indodiscourse_real
Para Mujahid menaikan tikus jenis Zionis Israel yg menyerah ke dalam mobil bak untuk dijadikan Tawanan,WASPADA,indodiscourse_real
@ajengcute16__ Langsung lantik aja njeng siapa tau dpt jatah mentri peranan lgbt kwkwkw 😜,WASPADA,indodiscourse_real
"Tnpa bermaksud menggurui Pilih la pemimpin yg telah berpengalaman , pya rekam jejak yg jelas, elektabilitas dan kredibilitas nya mumpuni . di gembleng dr bawah dan ta pernah cacat hukum Bkn yg instan sprti Indomie",WASPADA,indodiscourse_real
Aksi boikot produk pro Israel berdampak pada lesunya bisnis McDonald's. Bos McDonald's mengungkapkan dampak dari aksi boikot ini.,WASPADA,indodiscourse_real
"Soal Rencana Kenaikan Biaya Haji, DPD RI Minta Kemenag Perbaiki Dahulu Pelayanan Bagi Jamaah #KamiMuak LGBT",WASPADA,indodiscourse_real
"Kata orang jahil , di palestina kok nggak ada yg protes pada Hamas??? Mana ada yg berani protes , kalaulah langsung di doooorrr . Karena Gaza wilayah kekuasaan Hamas , bahkan dulu ada ulama di tuduh menghancurkan baliho foto qaseem sulaimani di Gaza , langsung di tangkap lalu di bunuh. Ada Syaikh yg membongkar buku dan jimat ya Husain milik Syiah terbunuh juga. Padahal mereka adalah orang-orang yang saleh lahiriyahnya, namun tidak bermanfaat baginya. Oleh karena itu, janganlah engkau tertipu dengan kesalehan Angota badanmu.",WASPADA,indodiscourse_real
"Prediksi Kualifikasi Piala Asia U-23 2024, Timnas Indonesia U-23 vs Chinese Taipei: Garuda Muda Dapat Keuntungan",AMAN,indodiscourse_real
plis gausah ngada ngada bikin acara kampus merdeka lagi kalo yg di seleksi manusia manusia tolol goblok buta teknologi dan idiot anjing #fuckpmm #aaaaaaaa,WASPADA,indodiscourse_real
"Ganyang semua pengkhianat bangsa! Kita harus buat daftar nama-nama mereka dan eksekusi satu per satu di depan umum biar jadi peringatan. Jangan sisakan satu pun keturunan mereka di tanah ini, basmi sampe akar-akarnya!",TINGGI,synthetic_gemini
"Siapin parang sm clurit, kt bersihin kmpung ini dr aliran sesat, jgn biarin mrh hdp tenang, penggal aja kpalanya biar kapok.",TINGGI,synthetic_gemini
"*BUZZER ABU JANDA DIRECRUIT ISRAEL Di video ini Abu Janda sedang memfitnah mujahidin Palestina, sementara dia buta melihat kekejaman Israel. Fitnah Abu Janda ini bukan saja kepada mujahidin Palestina, tapi juga memfitnah Islam & umatnya dengan sebutan teroris & fitnah keji",TINGGI,indodiscourse_real
"✍️ *SIAPA YANG PERTAMA KALI MERAYAKAN MAULID NABI ?*
. 
👉 Gabung Grup WA bit.ly/ITTIBAID
.
Disebutkan para ahli sejarah bahwa kelompok yang pertama kali mengadakan maulid adalah kelompok Bathiniyah, mereka menamakan dirinya sebagai Bani Fatimiyah dan mengaku sebagai keturunan ahli bait (keturunan Nabi  Shallallahu 'alahi wa sallam ). Disebutkan bahwa kelompok Batiniyah memiliki 6 peringatan maulid, yaitu maulid Nabi  Shallallahu 'alahi wa sallam , maulid Ali bin Abi Thalib  radhiallahu 'anhu , maulid Fatimah, maulid Hasan, maulid Husain dan maulid penguasa mereka. Daulah Bathiniyah ini baru berkuasa pada awal abad ke-4 H. Oleh karena itu, para ulama sepakat bahwa maulid Nabi  Shallallahu 'alahi wa sallam baru muncul di zaman belakangan, setelah berakhirnya massa tiga abad yang paling utama dalam umat ini (al quruun al mufadholah ). Artinya peringatan maulid ini belum pernah ada di zaman Nabi  Shallallahu 'alahi wa sallam dan para sahabat, tabi'in dan para tabi' tabi'in. Al Hafizh As Sakhawi mengatakan:  “Peringatan maulid Nabi Shallallahu 'alahi wa sallam belum pernah dinukil dari seorang pun ulama generasi terdahulu yang termasuk dalam tiga generasi utama dalam Islam. Namun peringatan ini terjadi setelah masa itu.”

Pada hakikatnya, tujuan utama daulah ini mengadakan peringatan maulid Nabi  Shallallahu 'alahi wa sallam adalah dalam rangka menyebarkan aqidah dan kesesatan mereka. Mereka mengambil simpati kaum muslimin dengan kedok  cinta  ahli bait Nabi  Shallallahu 'alahi wa sallam . ( Dhahiratul Ihtifal bil Maulid An Nabawi , Abdul Karim Al Hamdan)

Siapakah Bani Fatimiyah

Bani Fatimiyah adalah sekelompok orang Syiah pengikut Ubaid bin Maimun Al Qoddah. Mereka menyebut dirinya sebagai Bani Fatimiyah karena menganggap bahwa pemimpin mereka adalah keturunan Fatimah putri Nabi  Shallallahu 'alahi wa sallam . Meskipun aslinya ini adalah pengakuan dusta. Oleh karena itu, nama yang lebih layak bagi mereka adalah Bani Ubaidiyah bukan Bani Fatimiyah. Kelompok ini memiliki pemahaman  Syiah Rafidhah  yang menentang Ahlusunnah
.
.
🌏 Konsultasisyariah
🌏 Web Resmi ( ittiba.or.id )
📷 @ittiba.id",AMAN,indodiscourse_real
heh kontol lu semua bs baca bio gua gasih memek ud dblg gada rate bo lc segala macem ya anjg buta lu puki,WASPADA,indodiscourse_real
Makin kesini wahabi antek yahudi bin Syiah sudah berani2 membuat hukum dalam agama. Semoga cepat binasa allahuma amiiin,TINGGI,indodiscourse_real
Gausah banyak bacot soal kemanusiaan buat etnis sampah itu. Mending kita bantai aja rame2 biar ga ngerusak tanah air kita. Darahnya halal buat ditumpahkan!,TINGGI,synthetic_gemini
"Waktunya jihad nyata, ayo rakit peledak buat hancurin gedung-gedung kafir dan antek zionis di Jakarta. Jangan cuma teriak, kita habisi mereka semua sampe gak ada sisa. Allahu Akbar!",TINGGI,synthetic_gemini
